air_temp,Difuse Horizontal Irradiation,Direct Normal Irradiation,Global Horizontal Irradiation,Global Tilted Irradiation,timestamp,active_power_mean_w,neg_ac_energy_wh,pos_ac_energy_wh,hour,date,input_energy_wh,efficiency
17,134,0,134,130,2024-01-06 08:30:00+03:00,76690,0,19519,8.5,2024-01-06,254826.0,0.07659736447615235
18,180,0,180,174,2024-01-06 09:00:00+03:00,123239,0,31089,9.0,2024-01-06,341074.8,0.09115009376242396
19,248,0,248,240,2024-01-06 09:30:00+03:00,188779,0,47707,9.5,2024-01-06,470448.0,0.10140759446315002
19,355,0,355,343,2024-01-06 10:00:00+03:00,200837,0,52449,10.0,2024-01-06,672348.6,0.07800864016077375
20,446,42,478,452,2024-01-06 10:30:00+03:00,223400,0,57237,10.5,2024-01-06,886010.4,0.06460082184136891
20,471,96,550,509,2024-01-06 11:00:00+03:00,275965,0,70333,11.0,2024-01-06,997741.8,0.07049218545319039
21,476,171,625,563,2024-01-06 11:30:00+03:00,343005,0,87082,11.5,2024-01-06,1103592.6,0.07890774186053802
22,408,368,743,633,2024-01-06 12:00:00+03:00,528164,0,131512,12.0,2024-01-06,1240806.6,0.10598912030287394
23,163,848,948,746,2024-01-06 12:30:00+03:00,523210,0,139826,12.5,2024-01-06,1462309.2,0.09561999609932018
23,147,875,961,754,2024-01-06 13:00:00+03:00,521017,0,133814,13.0,2024-01-06,1477990.8,0.0905377760132201
24,225,732,897,713,2024-01-06 13:30:00+03:00,343902,0,84503,13.5,2024-01-06,1397622.6,0.06046195875767893
24,417,310,695,602,2024-01-06 14:00:00+03:00,215295,0,55743,14.0,2024-01-06,1180040.4000000001,0.047238213200158224
24,443,0,443,428,2024-01-06 14:30:00+03:00,117584,0,32289,14.5,2024-01-06,838965.6,0.03848667931080845
25,264,0,264,255,2024-01-06 15:00:00+03:00,44256,0,11385,15.0,2024-01-06,499851.0,0.022776787482669834
25,73,0,73,70,2024-01-06 15:30:00+03:00,69976,0,17700,15.5,2024-01-06,137214.0,0.1289955835410381
25,74,0,74,71,2024-01-06 16:00:00+03:00,69317,0,17912,16.0,2024-01-06,139174.2,0.12870201517235233
25,203,74,241,216,2024-01-06 16:30:00+03:00,25747,0,7312,16.5,2024-01-06,423403.2,0.017269590782497627
24,229,149,295,252,2024-01-06 17:00:00+03:00,31329,0,7611,17.0,2024-01-06,493970.4,0.015407805811846215
24,173,21,180,170,2024-01-06 17:30:00+03:00,40500,0,10667,17.5,2024-01-06,333234.0,0.032010539140663916
23,108,47,117,103,2024-01-06 18:00:00+03:00,6453,0,1895,18.0,2024-01-06,201900.6,0.009385806679128243
23,34,6,35,33,2024-01-06 18:30:00+03:00,0,20,0,18.5,2024-01-06,64686.6,0.0
22,0,0,0,0,2024-01-06 19:00:00+03:00,0,0,0,19.0,2024-01-06,0.0,0.0
21,0,0,0,0,2024-01-06 19:30:00+03:00,0,0,0,19.5,2024-01-06,0.0,0.0
21,0,0,0,0,2024-01-06 20:00:00+03:00,0,0,0,20.0,2024-01-06,0.0,0.0
20,0,0,0,0,2024-01-06 20:30:00+03:00,0,0,0,20.5,2024-01-06,0.0,0.0
20,0,0,0,0,2024-01-06 21:00:00+03:00,0,0,0,21.0,2024-01-06,0.0,0.0
20,0,0,0,0,2024-01-06 21:30:00+03:00,0,0,0,21.5,2024-01-06,0.0,0.0
20,0,0,0,0,2024-01-06 22:00:00+03:00,0,0,0,22.0,2024-01-06,0.0,0.0
20,0,0,0,0,2024-01-06 22:30:00+03:00,0,0,0,22.5,2024-01-06,0.0,0.0
20,0,0,0,0,2024-01-06 23:00:00+03:00,0,0,0,23.0,2024-01-06,0.0,0.0
19,0,0,0,0,2024-01-06 23:30:00+03:00,0,0,0,23.5,2024-01-06,0.0,0.0
19,0,0,0,0,2024-01-07 00:00:00+03:00,0,0,0,0.0,2024-01-06,0.0,0.0
19,0,0,0,0,2024-01-07 00:30:00+03:00,0,0,0,0.5,2024-01-06,0.0,0.0
18,0,0,0,0,2024-01-07 01:00:00+03:00,0,0,0,1.0,2024-01-06,0.0,0.0
18,0,0,0,0,2024-01-07 01:30:00+03:00,0,0,0,1.5,2024-01-06,0.0,0.0
18,0,0,0,0,2024-01-07 02:00:00+03:00,0,0,0,2.0,2024-01-06,0.0,0.0
18,0,0,0,0,2024-01-07 02:30:00+03:00,0,0,0,2.5,2024-01-06,0.0,0.0
18,0,0,0,0,2024-01-07 03:00:00+03:00,0,0,0,3.0,2024-01-07,0.0,0.0
18,0,0,0,0,2024-01-07 03:30:00+03:00,0,0,0,3.5,2024-01-07,0.0,0.0
18,0,0,0,0,2024-01-07 04:00:00+03:00,0,0,0,4.0,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-07 04:30:00+03:00,0,0,0,4.5,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-07 05:00:00+03:00,0,0,0,5.0,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-07 05:30:00+03:00,0,0,0,5.5,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-07 06:00:00+03:00,0,0,0,6.0,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-07 06:30:00+03:00,0,0,0,6.5,2024-01-07,0.0,0.0
17,11,0,11,11,2024-01-07 07:00:00+03:00,1662,0,247,7.0,2024-01-07,21562.2,0.011455231840906771
18,50,0,50,48,2024-01-07 07:30:00+03:00,10707,0,2818,7.5,2024-01-07,94089.6,0.029950175152195353
18,82,0,82,79,2024-01-07 08:00:00+03:00,20050,0,5045,8.0,2024-01-07,154855.80000000002,0.0325786957931185
18,124,0,124,120,2024-01-07 08:30:00+03:00,37079,0,9430,8.5,2024-01-07,235224.0,0.04008944665510322
18,163,0,163,158,2024-01-07 09:00:00+03:00,45932,0,11781,9.0,2024-01-07,309711.60000000003,0.03803861398798107
18,187,0,187,181,2024-01-07 09:30:00+03:00,36439,0,9374,9.5,2024-01-07,354796.2,0.026420801575665127
19,214,0,214,206,2024-01-07 10:00:00+03:00,58727,0,14891,10.0,2024-01-07,403801.2,0.036877057324247675
19,233,0,233,225,2024-01-07 10:30:00+03:00,73583,0,18732,10.5,2024-01-07,441045.0,0.042471856613270756
20,251,0,251,242,2024-01-07 11:00:00+03:00,195718,0,50066,11.0,2024-01-07,474368.4,0.10554244338366552
21,321,0,321,309,2024-01-07 11:30:00+03:00,197013,0,50266,11.5,2024-01-07,605701.8,0.08298803140423223
22,351,0,351,339,2024-01-07 12:00:00+03:00,134291,0,29964,12.0,2024-01-07,664507.8,0.045092021493201434
22,378,0,378,365,2024-01-07 12:30:00+03:00,328239,0,84903,12.5,2024-01-07,715473.0,0.11866695179273012
22,532,44,572,542,2024-01-07 13:00:00+03:00,536308,0,131603,13.0,2024-01-07,1062428.4000000001,0.12386999443915465
22,399,407,773,653,2024-01-07 13:30:00+03:00,358250,0,101285,13.5,2024-01-07,1280010.6,0.07912825096917166
23,386,408,751,632,2024-01-07 14:00:00+03:00,296031,0,79709,14.0,2024-01-07,1238846.4000000001,0.06434130978626566
23,432,256,650,568,2024-01-07 14:30:00+03:00,303175,0,73648,14.5,2024-01-07,1113393.6,0.06614731753442807
23,342,402,661,548,2024-01-07 15:00:00+03:00,403174,0,103073,15.0,2024-01-07,1074189.6,0.09595419654035003
24,367,242,543,469,2024-01-07 15:30:00+03:00,351318,0,87529,15.5,2024-01-07,919333.8,0.09520916124263025
24,324,235,475,406,2024-01-07 16:00:00+03:00,191455,0,54476,16.0,2024-01-07,795841.2000000001,0.06845084170058047
24,243,342,429,341,2024-01-07 16:30:00+03:00,281575,0,73292,16.5,2024-01-07,668428.2000000001,0.10964827635937562
24,121,622,397,263,2024-01-07 17:00:00+03:00,72670,0,19104,17.0,2024-01-07,515532.60000000003,0.03705682240075603
23,149,174,213,170,2024-01-07 17:30:00+03:00,56496,0,14988,17.5,2024-01-07,333234.0,0.04497740326617332
23,94,0,94,91,2024-01-07 18:00:00+03:00,21558,0,5246,18.0,2024-01-07,178378.2,0.029409423348817285
22,45,0,45,43,2024-01-07 18:30:00+03:00,53,19,5,18.5,2024-01-07,84288.6,5.932000294227214e-05
22,2,0,2,2,2024-01-07 19:00:00+03:00,0,0,0,19.0,2024-01-07,3920.4,0.0
21,0,0,0,0,2024-01-07 19:30:00+03:00,0,0,0,19.5,2024-01-07,0.0,0.0
20,0,0,0,0,2024-01-07 20:00:00+03:00,0,0,0,20.0,2024-01-07,0.0,0.0
20,0,0,0,0,2024-01-07 20:30:00+03:00,0,0,0,20.5,2024-01-07,0.0,0.0
20,0,0,0,0,2024-01-07 21:00:00+03:00,0,0,0,21.0,2024-01-07,0.0,0.0
19,0,0,0,0,2024-01-07 21:30:00+03:00,0,0,0,21.5,2024-01-07,0.0,0.0
19,0,0,0,0,2024-01-07 22:00:00+03:00,0,0,0,22.0,2024-01-07,0.0,0.0
19,0,0,0,0,2024-01-07 22:30:00+03:00,0,0,0,22.5,2024-01-07,0.0,0.0
19,0,0,0,0,2024-01-07 23:00:00+03:00,0,0,0,23.0,2024-01-07,0.0,0.0
19,0,0,0,0,2024-01-07 23:30:00+03:00,0,0,0,23.5,2024-01-07,0.0,0.0
19,0,0,0,0,2024-01-08 00:00:00+03:00,0,0,0,0.0,2024-01-07,0.0,0.0
18,0,0,0,0,2024-01-08 00:30:00+03:00,0,0,0,0.5,2024-01-07,0.0,0.0
18,0,0,0,0,2024-01-08 01:00:00+03:00,0,0,0,1.0,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-08 01:30:00+03:00,0,0,0,1.5,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-08 02:00:00+03:00,0,0,0,2.0,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-08 02:30:00+03:00,0,0,0,2.5,2024-01-07,0.0,0.0
17,0,0,0,0,2024-01-08 03:00:00+03:00,0,0,0,3.0,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-08 03:30:00+03:00,0,0,0,3.5,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-08 04:00:00+03:00,0,0,0,4.0,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-08 04:30:00+03:00,0,0,0,4.5,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-08 05:00:00+03:00,0,0,0,5.0,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-08 05:30:00+03:00,0,0,0,5.5,2024-01-08,0.0,0.0
16,0,0,0,0,2024-01-08 06:00:00+03:00,0,0,0,6.0,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-08 06:30:00+03:00,0,0,40,6.5,2024-01-08,0.0,0.0
17,15,0,15,14,2024-01-08 07:00:00+03:00,34053,0,7875,7.0,2024-01-08,27442.8,0.28696051423324154
17,75,50,83,71,2024-01-08 07:30:00+03:00,82614,0,21335,7.5,2024-01-08,139174.2,0.15329709098381739
18,140,0,140,135,2024-01-08 08:00:00+03:00,105600,0,26942,8.0,2024-01-08,264627.0,0.10181122863502212
19,208,47,228,210,2024-01-08 08:30:00+03:00,85280,0,22405,8.5,2024-01-08,411642.0,0.05442836250917059
19,256,164,337,289,2024-01-08 09:00:00+03:00,144602,0,38278,9.0,2024-01-08,566497.8,0.06756954748985786
21,254,362,469,375,2024-01-08 09:30:00+03:00,185472,0,49448,9.5,2024-01-08,735075.0,0.06726932625922524
22,240,517,592,463,2024-01-08 10:00:00+03:00,334633,0,85219,10.0,2024-01-08,907572.6,0.09389772234199226
23,337,364,611,509,2024-01-08 10:30:00+03:00,389101,0,101137,10.5,2024-01-08,997741.8,0.10136590448550917
23,340,428,693,574,2024-01-08 11:00:00+03:00,564694,0,139815,11.0,2024-01-08,1125154.8,0.12426290142476394
24,160,832,885,690,2024-01-08 11:30:00+03:00,468719,0,120363,11.5,2024-01-08,1352538.0,0.08899047568349282
25,224,733,888,706,2024-01-08 12:00:00+03:00,427068,0,108539,12.0,2024-01-08,1383901.2,0.07842973183345747
25,172,832,944,746,2024-01-08 12:30:00+03:00,504142,0,126993,12.5,2024-01-08,1462309.2,0.08684415033427952
25,128,913,979,768,2024-01-08 13:00:00+03:00,443212,0,112374,13.0,2024-01-08,1505433.6,0.07464560376492194
25,312,578,844,689,2024-01-08 13:30:00+03:00,516009,0,132573,13.5,2024-01-08,1350577.8,0.09816020965249095
25,147,866,920,719,2024-01-08 14:00:00+03:00,498898,0,131646,14.0,2024-01-08,1409383.8,0.09340677819625853
26,85,964,906,694,2024-01-08 14:30:00+03:00,480024,0,122360,14.5,2024-01-08,1360378.8,0.08994553575812854
26,82,951,839,633,2024-01-08 15:00:00+03:00,434554,0,116424,15.0,2024-01-08,1240806.6,0.09382928814208434
26,77,935,756,557,2024-01-08 15:30:00+03:00,366460,0,94327,15.5,2024-01-08,1091831.4000000001,0.08639337538744533
25,93,858,647,465,2024-01-08 16:00:00+03:00,306267,0,83627,16.0,2024-01-08,911493.0,0.09174727617217028
25,182,532,476,352,2024-01-08 16:30:00+03:00,225437,0,56070,16.5,2024-01-08,689990.4,0.08126200016695884
24,71,797,428,270,2024-01-08 17:00:00+03:00,167548,0,43407,17.0,2024-01-08,529254.0,0.08201544060129919
23,62,716,306,166,2024-01-08 17:30:00+03:00,80029,0,20352,17.5,2024-01-08,325393.2,0.06254586758420275
23,53,569,181,72,2024-01-08 18:00:00+03:00,13597,0,3392,18.0,2024-01-08,141134.4,0.024033828747633462
22,34,259,66,26,2024-01-08 18:30:00+03:00,25,21,11,18.5,2024-01-08,50965.200000000004,0.00021583354916688248
22,2,0,2,2,2024-01-08 19:00:00+03:00,0,0,0,19.0,2024-01-08,3920.4,0.0
22,0,0,0,0,2024-01-08 19:30:00+03:00,0,0,0,19.5,2024-01-08,0.0,0.0
21,0,0,0,0,2024-01-08 20:00:00+03:00,0,0,0,20.0,2024-01-08,0.0,0.0
20,0,0,0,0,2024-01-08 20:30:00+03:00,0,0,0,20.5,2024-01-08,0.0,0.0
20,0,0,0,0,2024-01-08 21:00:00+03:00,0,0,0,21.0,2024-01-08,0.0,0.0
20,0,0,0,0,2024-01-08 21:30:00+03:00,0,0,0,21.5,2024-01-08,0.0,0.0
19,0,0,0,0,2024-01-08 22:00:00+03:00,0,0,0,22.0,2024-01-08,0.0,0.0
19,0,0,0,0,2024-01-08 22:30:00+03:00,0,0,0,22.5,2024-01-08,0.0,0.0
19,0,0,0,0,2024-01-08 23:00:00+03:00,0,0,0,23.0,2024-01-08,0.0,0.0
19,0,0,0,0,2024-01-08 23:30:00+03:00,0,0,0,23.5,2024-01-08,0.0,0.0
18,0,0,0,0,2024-01-09 00:00:00+03:00,0,0,0,0.0,2024-01-08,0.0,0.0
18,0,0,0,0,2024-01-09 00:30:00+03:00,0,0,0,0.5,2024-01-08,0.0,0.0
18,0,0,0,0,2024-01-09 01:00:00+03:00,0,0,0,1.0,2024-01-08,0.0,0.0
18,0,0,0,0,2024-01-09 01:30:00+03:00,0,0,0,1.5,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-09 02:00:00+03:00,0,0,0,2.0,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-09 02:30:00+03:00,0,0,0,2.5,2024-01-08,0.0,0.0
17,0,0,0,0,2024-01-09 03:00:00+03:00,0,0,0,3.0,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 03:30:00+03:00,0,0,0,3.5,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 04:00:00+03:00,0,0,0,4.0,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 04:30:00+03:00,0,0,0,4.5,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 05:00:00+03:00,0,0,0,5.0,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 05:30:00+03:00,0,0,0,5.5,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 06:00:00+03:00,0,0,0,6.0,2024-01-09,0.0,0.0
16,0,0,0,0,2024-01-09 06:30:00+03:00,0,0,14,6.5,2024-01-09,0.0,0.0
16,13,23,15,12,2024-01-09 07:00:00+03:00,16172,0,4089,7.0,2024-01-09,23522.4,0.17383430262218139
17,67,164,92,60,2024-01-09 07:30:00+03:00,50373,0,13153,7.5,2024-01-09,117612.0,0.11183382648029112
17,123,223,184,132,2024-01-09 08:00:00+03:00,162083,0,39697,8.0,2024-01-09,258746.4,0.15342049203389882
18,162,341,294,213,2024-01-09 08:30:00+03:00,254595,0,66860,8.5,2024-01-09,417522.60000000003,0.16013504418682964
19,198,415,400,300,2024-01-09 09:00:00+03:00,171236,0,44216,9.0,2024-01-09,588060.0,0.07518960650273782
20,295,249,442,372,2024-01-09 09:30:00+03:00,233714,0,61355,9.5,2024-01-09,729194.4,0.08414079976478152
21,341,261,517,440,2024-01-09 10:00:00+03:00,248036,0,64718,10.0,2024-01-09,862488.0,0.07503640630362393
22,436,107,517,475,2024-01-09 10:30:00+03:00,511235,0,130437,10.5,2024-01-09,931095.0,0.1400898941568798
23,299,530,737,598,2024-01-09 11:00:00+03:00,422590,0,110609,11.0,2024-01-09,1172199.6,0.09436020964347709
24,182,805,885,693,2024-01-09 11:30:00+03:00,500784,0,126937,11.5,2024-01-09,1358418.6,0.09344468634337015
24,114,945,971,756,2024-01-09 12:00:00+03:00,590370,0,145640,12.0,2024-01-09,1481911.2,0.09827849334022173
25,110,956,996,779,2024-01-09 12:30:00+03:00,433087,0,113761,12.5,2024-01-09,1526995.8,0.07449987747183064
25,107,958,1001,783,2024-01-09 13:00:00+03:00,469115,0,125730,13.0,2024-01-09,1534836.6,0.08191751486770643
25,107,955,987,771,2024-01-09 13:30:00+03:00,537004,0,132917,13.5,2024-01-09,1511314.2,0.08794795946468312
26,110,940,952,740,2024-01-09 14:00:00+03:00,463911,0,117200,14.0,2024-01-09,1450548.0,0.0807970504940202
26,317,516,760,623,2024-01-09 14:30:00+03:00,371180,0,102376,14.5,2024-01-09,1221204.6,0.0838319803250004
26,313,483,697,568,2024-01-09 15:00:00+03:00,334956,0,87140,15.0,2024-01-09,1113393.6,0.0782652244453354
26,282,484,633,507,2024-01-09 15:30:00+03:00,253304,0,62064,15.5,2024-01-09,993821.4,0.06244985265964287
26,311,290,499,417,2024-01-09 16:00:00+03:00,167394,0,45771,16.0,2024-01-09,817403.4,0.05599560755436055
26,201,493,468,353,2024-01-09 16:30:00+03:00,220620,0,56619,16.5,2024-01-09,691950.6,0.08182520544096646
26,201,299,340,265,2024-01-09 17:00:00+03:00,114293,0,29181,17.0,2024-01-09,519453.0,0.056176400944840055
25,178,99,212,184,2024-01-09 17:30:00+03:00,61639,0,15550,17.5,2024-01-09,360676.8,0.04311339126885899
24,114,64,130,112,2024-01-09 18:00:00+03:00,25406,0,6451,18.0,2024-01-09,219542.4,0.02938384567172446
24,40,4,41,39,2024-01-09 18:30:00+03:00,201,20,59,18.5,2024-01-09,76447.8,0.0007717684485361253
23,4,0,4,3,2024-01-09 19:00:00+03:00,0,0,0,19.0,2024-01-09,5880.6,0.0
22,0,0,0,0,2024-01-09 19:30:00+03:00,0,0,0,19.5,2024-01-09,0.0,0.0
22,0,0,0,0,2024-01-09 20:00:00+03:00,0,0,0,20.0,2024-01-09,0.0,0.0
21,0,0,0,0,2024-01-09 20:30:00+03:00,0,0,0,20.5,2024-01-09,0.0,0.0
20,0,0,0,0,2024-01-09 21:00:00+03:00,0,0,0,21.0,2024-01-09,0.0,0.0
19,0,0,0,0,2024-01-09 21:30:00+03:00,0,0,0,21.5,2024-01-09,0.0,0.0
19,0,0,0,0,2024-01-09 22:00:00+03:00,0,0,0,22.0,2024-01-09,0.0,0.0
19,0,0,0,0,2024-01-09 22:30:00+03:00,0,0,0,22.5,2024-01-09,0.0,0.0
19,0,0,0,0,2024-01-09 23:00:00+03:00,0,0,0,23.0,2024-01-09,0.0,0.0
19,0,0,0,0,2024-01-09 23:30:00+03:00,0,0,0,23.5,2024-01-09,0.0,0.0
19,0,0,0,0,2024-01-10 00:00:00+03:00,0,0,0,0.0,2024-01-09,0.0,0.0
18,0,0,0,0,2024-01-10 00:30:00+03:00,0,0,0,0.5,2024-01-09,0.0,0.0
18,0,0,0,0,2024-01-10 01:00:00+03:00,0,0,0,1.0,2024-01-09,0.0,0.0
18,0,0,0,0,2024-01-10 01:30:00+03:00,0,0,0,1.5,2024-01-09,0.0,0.0
17,0,0,0,0,2024-01-10 02:00:00+03:00,0,0,0,2.0,2024-01-09,0.0,0.0
17,0,0,0,0,2024-01-10 02:30:00+03:00,0,0,0,2.5,2024-01-09,0.0,0.0
17,0,0,0,0,2024-01-10 03:00:00+03:00,0,0,0,3.0,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-10 03:30:00+03:00,0,0,0,3.5,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-10 04:00:00+03:00,0,0,0,4.0,2024-01-10,0.0,0.0
16,0,0,0,0,2024-01-10 04:30:00+03:00,0,0,0,4.5,2024-01-10,0.0,0.0
16,0,0,0,0,2024-01-10 05:00:00+03:00,0,0,0,5.0,2024-01-10,0.0,0.0
16,0,0,0,0,2024-01-10 05:30:00+03:00,0,0,0,5.5,2024-01-10,0.0,0.0
16,0,0,0,0,2024-01-10 06:00:00+03:00,0,0,0,6.0,2024-01-10,0.0,0.0
16,0,0,0,0,2024-01-10 06:30:00+03:00,0,0,0,6.5,2024-01-10,0.0,0.0
16,12,0,12,12,2024-01-10 07:00:00+03:00,7511,0,1199,7.0,2024-01-10,23522.4,0.05097268986157875
17,69,6,69,66,2024-01-10 07:30:00+03:00,52723,0,14015,7.5,2024-01-10,129373.2,0.10833000961559272
17,133,6,135,129,2024-01-10 08:00:00+03:00,128891,0,32889,8.0,2024-01-10,252865.80000000002,0.1300650384512259
17,209,70,236,213,2024-01-10 08:30:00+03:00,139986,0,35432,8.5,2024-01-10,417522.60000000003,0.08486247211528189
18,238,0,238,230,2024-01-10 09:00:00+03:00,228634,0,57101,9.0,2024-01-10,450846.0,0.12665300346459768
19,316,0,316,305,2024-01-10 09:30:00+03:00,84175,0,21619,9.5,2024-01-10,597861.0,0.036160579131269646
19,287,0,287,277,2024-01-10 10:00:00+03:00,124539,0,32642,10.0,2024-01-10,542975.4,0.06011690400706919
20,351,0,351,339,2024-01-10 10:30:00+03:00,239818,0,63989,10.5,2024-01-10,664507.8,0.09629533317742846
21,429,214,607,538,2024-01-10 11:00:00+03:00,358005,0,92931,11.0,2024-01-10,1054587.6,0.088120702348482
22,390,394,733,619,2024-01-10 11:30:00+03:00,277720,0,71446,11.5,2024-01-10,1213363.8,0.058882587398766964
22,487,220,685,611,2024-01-10 12:00:00+03:00,398029,0,99948,12.0,2024-01-10,1197682.2,0.08345118596569275
23,529,147,666,608,2024-01-10 12:30:00+03:00,463804,0,118306,12.5,2024-01-10,1191801.6,0.09926652221309318
22,423,392,790,673,2024-01-10 13:00:00+03:00,575728,0,145749,13.0,2024-01-10,1319214.6,0.11048164567008278
22,259,693,898,724,2024-01-10 13:30:00+03:00,535034,0,132758,13.5,2024-01-10,1419184.8,0.09354525217575611
23,324,552,819,672,2024-01-10 14:00:00+03:00,377379,0,96654,14.0,2024-01-10,1317254.4000000001,0.0733753479965601
23,301,565,784,636,2024-01-10 14:30:00+03:00,299225,0,74777,14.5,2024-01-10,1246687.2,0.059980562886985604
23,307,502,708,576,2024-01-10 15:00:00+03:00,321222,0,83763,15.0,2024-01-10,1129075.2,0.0741872640546883
23,382,224,547,478,2024-01-10 15:30:00+03:00,359075,0,90828,15.5,2024-01-10,936975.6,0.09693742291688279
23,384,33,405,384,2024-01-10 16:00:00+03:00,163730,0,40511,16.0,2024-01-10,752716.8,0.053819710148624286
22,281,7,285,274,2024-01-10 16:30:00+03:00,82363,0,21204,16.5,2024-01-10,537094.8,0.039479064031154275
22,139,0,139,134,2024-01-10 17:00:00+03:00,51038,0,13038,17.0,2024-01-10,262666.8,0.0496370306411012
21,95,0,95,92,2024-01-10 17:30:00+03:00,21198,0,5387,17.5,2024-01-10,180338.4,0.02987161913380622
21,58,0,58,56,2024-01-10 18:00:00+03:00,1127,20,259,18.0,2024-01-10,109771.2,0.0023594531170288745
20,23,0,23,22,2024-01-10 18:30:00+03:00,0,0,0,18.5,2024-01-10,43124.4,0.0
20,1,0,1,1,2024-01-10 19:00:00+03:00,0,0,0,19.0,2024-01-10,1960.2,0.0
20,0,0,0,0,2024-01-10 19:30:00+03:00,0,0,0,19.5,2024-01-10,0.0,0.0
20,0,0,0,0,2024-01-10 20:00:00+03:00,0,0,0,20.0,2024-01-10,0.0,0.0
19,0,0,0,0,2024-01-10 20:30:00+03:00,0,0,0,20.5,2024-01-10,0.0,0.0
19,0,0,0,0,2024-01-10 21:00:00+03:00,0,0,0,21.0,2024-01-10,0.0,0.0
19,0,0,0,0,2024-01-10 21:30:00+03:00,0,0,0,21.5,2024-01-10,0.0,0.0
18,0,0,0,0,2024-01-10 22:00:00+03:00,0,0,0,22.0,2024-01-10,0.0,0.0
18,0,0,0,0,2024-01-10 22:30:00+03:00,0,0,0,22.5,2024-01-10,0.0,0.0
18,0,0,0,0,2024-01-10 23:00:00+03:00,0,0,0,23.0,2024-01-10,0.0,0.0
18,0,0,0,0,2024-01-10 23:30:00+03:00,0,0,0,23.5,2024-01-10,0.0,0.0
18,0,0,0,0,2024-01-11 00:00:00+03:00,0,0,0,0.0,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-11 00:30:00+03:00,0,0,0,0.5,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-11 01:00:00+03:00,0,0,0,1.0,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-11 01:30:00+03:00,0,0,0,1.5,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-11 02:00:00+03:00,0,0,0,2.0,2024-01-10,0.0,0.0
17,0,0,0,0,2024-01-11 02:30:00+03:00,0,0,0,2.5,2024-01-10,0.0,0.0
16,0,0,0,0,2024-01-11 03:00:00+03:00,0,0,0,3.0,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 03:30:00+03:00,0,0,0,3.5,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 04:00:00+03:00,0,0,0,4.0,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 04:30:00+03:00,0,0,0,4.5,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 05:00:00+03:00,0,0,0,5.0,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 05:30:00+03:00,0,0,0,5.5,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 06:00:00+03:00,0,0,0,6.0,2024-01-11,0.0,0.0
16,0,0,0,0,2024-01-11 06:30:00+03:00,0,0,0,6.5,2024-01-11,0.0,0.0
16,10,0,10,9,2024-01-11 07:00:00+03:00,816,0,88,7.0,2024-01-11,17641.8,0.004988153136301285
16,64,0,64,61,2024-01-11 07:30:00+03:00,7592,0,1950,7.5,2024-01-11,119572.2,0.016308138513801702
17,101,0,101,98,2024-01-11 08:00:00+03:00,28143,0,7637,8.0,2024-01-11,192099.6,0.03975541854329733
18,174,0,174,168,2024-01-11 08:30:00+03:00,96469,0,24606,8.5,2024-01-11,329313.60000000003,0.07471905199177925
19,247,0,247,238,2024-01-11 09:00:00+03:00,151849,0,39349,9.0,2024-01-11,466527.60000000003,0.08434442035155047
19,322,0,322,311,2024-01-11 09:30:00+03:00,243640,0,62890,9.5,2024-01-11,609622.2000000001,0.10316225360559375
20,365,166,480,426,2024-01-11 10:00:00+03:00,216295,0,55251,10.0,2024-01-11,835045.2000000001,0.06616528063391058
21,387,244,571,496,2024-01-11 10:30:00+03:00,246183,0,64064,10.5,2024-01-11,972259.2000000001,0.0658918938488831
22,487,42,521,493,2024-01-11 11:00:00+03:00,300190,0,76849,11.0,2024-01-11,966378.6,0.0795226632708961
